REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
49|containerOf|2012-07-29|601030792151042|701030792151040
56|containerOf|2012-07-29|601030792151042|701030792151041
66|containerOf|2012-07-29|601030792151042|701030792151042
71|containerOf|2012-07-29|601030792151042|701030792151043
77|containerOf|2012-07-29|601030792151042|701030792151044
84|containerOf|2012-07-29|601030792151042|701030792151045
89|containerOf|2012-07-29|601030792151042|701030792151046
93|containerOf|2012-07-29|601030792151042|701030792151047
99|containerOf|2012-07-29|601030792151042|701030792151048
103|containerOf|2012-07-29|601030792151042|701030792151049
107|containerOf|2012-07-29|601030792151042|701030792151050
111|containerOf|2012-07-29|601030792151042|701030792151051
116|containerOf|2012-07-29|601030792151042|701030792151052
121|containerOf|2012-07-29|601030792151042|701030792151053
125|containerOf|2012-07-29|601030792151042|701030792151054
133|containerOf|2012-07-29|601030792151042|701030792151055
137|containerOf|2012-07-29|601030792151042|701030792151056
140|containerOf|2012-07-29|601030792151042|701030792151057
145|containerOf|2012-07-29|601030792151042|701030792151058
151|containerOf|2012-06-05|600962072674307|700962072674323
156|containerOf|2012-06-05|600962072674307|700962072674324
162|containerOf|2012-06-05|600962072674307|700962072674325
167|containerOf|2012-06-05|600962072674307|700962072674326
174|containerOf|2012-06-05|600962072674307|700962072674327
180|containerOf|2012-06-05|600962072674307|700962072674328
186|containerOf|2012-06-05|600962072674307|700962072674329
191|containerOf|2012-06-05|600962072674307|700962072674330
197|containerOf|2012-06-05|600962072674307|700962072674331
201|containerOf|2012-06-05|600962072674307|700962072674332
207|containerOf|2012-06-05|600962072674307|700962072674333
213|containerOf|2012-06-05|600962072674307|700962072674334
217|containerOf|2012-06-05|600962072674307|700962072674335
223|containerOf|2012-06-05|600962072674307|700962072674336
231|containerOf|2012-06-05|600962072674307|700962072674337
236|containerOf|2012-06-05|600962072674307|700962072674338
246|containerOf|2011-10-06|600687194767364|700687194767395
255|containerOf|2011-10-06|600687194767364|700687194767396
261|containerOf|2011-10-06|600687194767364|700687194767397
264|containerOf|2011-10-06|600687194767364|700687194767398
267|containerOf|2011-10-06|600687194767364|700687194767399
270|containerOf|2011-10-06|600687194767364|700687194767400
274|containerOf|2011-10-06|600687194767364|700687194767401
282|containerOf|2012-03-05|600824633720838|700824633720875
287|containerOf|2012-03-05|600824633720838|700824633720876
293|containerOf|2012-01-27|600824633720840|700824633720893
299|containerOf|2012-01-27|600824633720840|700824633720894
304|containerOf|2012-01-27|600824633720840|700824633720895
308|containerOf|2012-01-27|600824633720840|700824633720896
313|containerOf|2012-01-27|600824633720840|700824633720897
318|containerOf|2012-01-27|600824633720840|700824633720898
324|containerOf|2012-01-27|600824633720840|700824633720899
326|containerOf|2012-01-27|600824633720840|700824633720900
333|containerOf|2012-01-27|600824633720840|700824633720901
338|containerOf|2012-01-27|600824633720840|700824633720902
342|containerOf|2012-01-27|600824633720840|700824633720903
350|containerOf|2012-01-27|600824633720840|700824633720904
356|containerOf|2012-01-27|600824633720840|700824633720905
362|containerOf|2012-01-27|600824633720840|700824633720906
367|containerOf|2012-01-27|600824633720840|700824633720907
373|containerOf|2012-01-27|600824633720840|700824633720908
380|containerOf|2012-01-27|600824633720840|700824633720909
384|containerOf|2012-01-27|600824633720840|700824633720910
388|containerOf|2012-01-27|600824633720840|700824633720911
393|containerOf|2012-01-27|600824633720840|700824633720912
397|containerOf|2012-04-12|600893353197579|700893353197669
402|containerOf|2012-04-12|600893353197579|700893353197670
406|containerOf|2012-04-12|600893353197579|700893353197671
413|containerOf|2012-04-12|600893353197579|700893353197672
417|containerOf|2012-04-12|600893353197579|700893353197673
423|containerOf|2012-04-12|600893353197579|700893353197674
428|containerOf|2012-05-13|600962072674316|700962072674411
462|containerOf|2012-05-13|600962072674316|700962072674412
469|containerOf|2012-05-13|600962072674316|700962072674413
471|containerOf|2012-05-13|600962072674316|700962072674414
477|containerOf|2012-05-13|600962072674316|700962072674415
482|containerOf|2012-05-13|600962072674316|700962072674416
488|containerOf|2012-05-13|600962072674316|700962072674417
492|containerOf|2012-05-13|600962072674316|700962072674418
496|containerOf|2012-05-13|600962072674316|700962072674419
501|containerOf|2012-05-13|600962072674316|700962072674420
505|containerOf|2012-05-13|600962072674316|700962072674421
510|containerOf|2012-05-13|600962072674316|700962072674422
514|containerOf|2012-05-13|600962072674316|700962072674423
520|containerOf|2012-05-13|600962072674316|700962072674424
524|containerOf|2012-05-13|600962072674316|700962072674425
529|containerOf|2012-05-13|600962072674316|700962072674426
533|containerOf|2012-04-05|600893353197583|700893353197711
538|containerOf|2012-04-05|600893353197583|700893353197712
541|containerOf|2012-04-05|600893353197583|700893353197713
545|containerOf|2012-04-05|600893353197583|700893353197714
552|containerOf|2012-04-05|600893353197583|700893353197715
557|containerOf|2012-04-05|600893353197583|700893353197716
562|containerOf|2012-04-05|600893353197583|700893353197717
567|containerOf|2012-04-05|600893353197583|700893353197718
572|containerOf|2012-04-05|600893353197583|700893353197719
577|containerOf|2012-04-05|600893353197583|700893353197720
582|containerOf|2012-04-05|600893353197583|700893353197721
586|containerOf|2012-04-05|600893353197583|700893353197722
591|containerOf|2012-04-05|600893353197583|700893353197723
595|containerOf|2012-04-05|600893353197583|700893353197724
599|containerOf|2012-04-05|600893353197583|700893353197725
604|containerOf|2012-04-05|600893353197583|700893353197726
608|containerOf|2012-04-05|600893353197583|700893353197727
613|containerOf|2012-04-05|600893353197583|700893353197728
617|containerOf|2012-04-05|600893353197583|700893353197729
622|containerOf|2011-10-13|600000000000019|700687194767522
626|containerOf|2010-07-12|600206158430228|700206158430371
631|containerOf|2010-07-12|600206158430228|700206158430372
652|containerOf|2010-07-12|600206158430228|700206158430373
657|containerOf|2010-07-12|600206158430228|700206158430374
661|containerOf|2010-07-12|600206158430228|700206158430375
666|containerOf|2010-07-12|600206158430228|700206158430376
670|containerOf|2010-07-12|600206158430228|700206158430377
676|containerOf|2010-07-12|600206158430228|700206158430378
680|containerOf|2010-07-12|600206158430228|700206158430379
686|containerOf|2010-07-12|600206158430228|700206158430380
691|containerOf|2010-07-12|600206158430228|700206158430381
696|containerOf|2010-07-12|600206158430228|700206158430382
699|containerOf|2010-07-12|600206158430228|700206158430383
702|containerOf|2010-07-12|600206158430228|700206158430384
706|containerOf|2010-07-12|600206158430228|700206158430385
711|containerOf|2010-07-12|600206158430228|700206158430386
716|containerOf|2010-12-01|600343597383701|700343597383859
721|containerOf|2010-12-01|600343597383701|700343597383860
749|containerOf|2010-12-01|600343597383701|700343597383861
751|containerOf|2010-12-01|600343597383701|700343597383862
757|containerOf|2010-12-01|600343597383701|700343597383863
761|containerOf|2010-12-01|600343597383701|700343597383864
765|containerOf|2010-12-01|600343597383701|700343597383865
770|containerOf|2010-12-01|600343597383701|700343597383866
774|containerOf|2011-03-04|600412316860438|700412316860603
779|containerOf|2011-03-04|600412316860438|700412316860604
783|containerOf|2011-03-04|600412316860438|700412316860605
788|containerOf|2011-03-04|600412316860438|700412316860606
793|containerOf|2011-03-04|600412316860438|700412316860607
798|containerOf|2011-03-04|600412316860438|700412316860608
801|containerOf|2011-03-04|600412316860438|700412316860609
807|containerOf|2011-03-04|600412316860438|700412316860610
814|containerOf|2011-03-04|600412316860438|700412316860611
819|containerOf|2011-03-04|600412316860438|700412316860612
823|containerOf|2011-03-04|600412316860438|700412316860613
826|containerOf|2011-03-04|600412316860438|700412316860614
830|containerOf|2011-03-04|600412316860438|700412316860615
834|containerOf|2011-03-04|600412316860438|700412316860616
839|containerOf|2011-03-04|600412316860438|700412316860617
900|containerOf|2011-03-04|600412316860438|700412316860618
906|containerOf|2011-03-04|600412316860438|700412316860619
909|containerOf|2011-03-04|600412316860438|700412316860620
913|containerOf|2011-03-04|600412316860438|700412316860621
917|containerOf|2011-10-18|600687194767384|700687194767566
924|containerOf|2011-10-18|600687194767384|700687194767567
928|containerOf|2011-10-18|600687194767384|700687194767568
933|containerOf|2011-10-18|600687194767384|700687194767569
937|containerOf|2011-10-18|600687194767384|700687194767570
943|containerOf|2011-10-18|600687194767384|700687194767571
945|containerOf|2011-10-18|600687194767384|700687194767572
951|containerOf|2011-10-18|600687194767384|700687194767573
955|containerOf|2011-10-18|600687194767384|700687194767574
959|containerOf|2011-10-18|600687194767384|700687194767575
965|containerOf|2011-10-18|600687194767384|700687194767576
973|containerOf|2011-10-18|600687194767384|700687194767577
980|containerOf|2011-10-18|600687194767384|700687194767578
985|containerOf|2011-10-18|600687194767384|700687194767579
991|containerOf|2011-10-18|600687194767384|700687194767580
998|containerOf|2010-11-29|600343597383706|700343597383909
1003|containerOf|2010-11-29|600343597383706|700343597383910
1009|containerOf|2011-04-16|600481036337179|700481036337383
1013|containerOf|2011-04-16|600481036337179|700481036337384
1017|containerOf|2011-04-16|600481036337179|700481036337385
1021|containerOf|2011-04-16|600481036337179|700481036337386
1026|containerOf|2011-04-16|600481036337179|700481036337387
1032|containerOf|2011-04-16|600481036337179|700481036337388
1037|containerOf|2011-04-16|600481036337179|700481036337389
1040|containerOf|2011-04-16|600481036337179|700481036337390
1043|containerOf|2011-04-16|600481036337179|700481036337391
1046|containerOf|2011-04-16|600481036337179|700481036337392
1050|containerOf|2011-04-16|600481036337179|700481036337393
1054|containerOf|2011-04-16|600481036337179|700481036337394
1058|containerOf|2011-04-16|600481036337179|700481036337395
1063|containerOf|2011-04-16|600481036337179|700481036337396
1067|containerOf|2011-04-16|600481036337179|700481036337397
1076|containerOf|2011-04-16|600481036337179|700481036337398
1079|containerOf|2011-04-16|600481036337179|700481036337399
1083|containerOf|2011-04-16|600481036337179|700481036337400
1087|containerOf|2011-04-16|600481036337179|700481036337401
1092|containerOf|2012-02-23|600824633720860|700824633721082
1096|containerOf|2012-02-23|600824633720860|700824633721083
