REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
2441|hasInterest|2011-08-21|219791209300010|400000000000458
2462|hasInterest|2011-08-21|219791209300010|400000000000806
2476|hasInterest|2011-08-21|219791209300010|400000000001668
2494|hasInterest|2011-08-21|219791209300010|400000000001670
2524|hasInterest|2011-08-21|219791209300010|400000000001985
2549|hasInterest|2011-08-21|219791209300010|400000000001993
2565|hasInterest|2011-08-21|219791209300010|400000000002011
2581|hasInterest|2011-08-21|219791209300010|400000000002066
2608|hasInterest|2011-08-21|219791209300010|400000000002785
2640|hasInterest|2011-08-21|219791209300010|400000000002788
2657|hasInterest|2011-08-21|219791209300010|400000000002794
2675|hasInterest|2011-08-21|219791209300010|400000000002898
2701|hasInterest|2011-08-21|219791209300010|400000000002929
2720|hasInterest|2011-08-21|219791209300010|400000000002953
2736|hasInterest|2011-08-21|219791209300010|400000000002968
2751|hasInterest|2011-08-21|219791209300010|400000000002969
2770|hasInterest|2011-08-21|219791209300010|400000000003073
2781|hasInterest|2011-08-21|219791209300010|400000000005115
2795|hasInterest|2011-08-21|219791209300010|400000000005170
2812|hasInterest|2011-08-21|219791209300010|400000000005183
2833|hasInterest|2011-08-21|219791209300010|400000000006976
2862|hasInterest|2011-08-21|219791209300010|400000000008882
2877|hasInterest|2011-08-21|219791209300010|400000000010289
2902|hasInterest|2012-01-10|226388279066632|400000000000585
2922|hasInterest|2012-01-10|226388279066632|400000000001444
2938|hasInterest|2012-01-10|226388279066632|400000000006404
2956|hasInterest|2012-01-10|226388279066632|400000000008082
2979|hasInterest|2012-01-12|226388279066641|400000000001916
2993|hasInterest|2010-11-13|210995116277761|400000000000461
3010|hasInterest|2010-11-13|210995116277761|400000000000592
3030|hasInterest|2010-11-13|210995116277761|400000000001024
3051|hasInterest|2010-11-13|210995116277761|400000000001195
3063|hasInterest|2010-11-13|210995116277761|400000000001548
3075|hasInterest|2010-11-13|210995116277761|400000000001985
3093|hasInterest|2010-11-13|210995116277761|400000000001988
3116|hasInterest|2010-11-13|210995116277761|400000000002034
3140|hasInterest|2010-11-13|210995116277761|400000000002067
3163|hasInterest|2010-11-13|210995116277761|400000000002782
3181|hasInterest|2010-11-13|210995116277761|400000000005117
3199|hasInterest|2010-11-13|210995116277761|400000000005124
3222|hasInterest|2010-11-13|210995116277761|400000000005147
3239|hasInterest|2010-11-13|210995116277761|400000000007603
3262|hasInterest|2010-11-13|210995116277761|400000000013138
3281|hasInterest|2010-01-03|200000000000014|400000000000139
3298|hasInterest|2010-01-03|200000000000014|400000000000290
3317|hasInterest|2010-01-03|200000000000014|400000000000584
3335|hasInterest|2010-01-03|200000000000014|400000000000779
3352|hasInterest|2010-01-03|200000000000014|400000000000781
3370|hasInterest|2010-01-03|200000000000014|400000000000782
3391|hasInterest|2010-01-03|200000000000014|400000000000783
3407|hasInterest|2010-01-03|200000000000014|400000000000804
3423|hasInterest|2010-01-03|200000000000014|400000000001031
3443|hasInterest|2010-01-03|200000000000014|400000000001621
3460|hasInterest|2010-01-03|200000000000014|400000000001760
