REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
1577|hasMember|2012-03-12|600068719476752|206597069766699
1588|hasMember|2012-07-02|600000000000019|213194139533343
1596|hasMember|2012-04-02|600000000000019|219791209300010
1600|hasMember|2012-04-02|600000000000019|226388279066664
1606|hasMember|2012-07-18|600000000000019|228587302322180
1614|hasMember|2011-02-28|600206158430228|213194139533343
1622|hasMember|2011-08-21|600206158430228|219791209300010
1631|hasMember|2012-02-20|600206158430228|226388279066664
1637|hasMember|2012-03-30|600206158430228|228587302322180
1646|hasMember|2011-08-21|600343597383701|219791209300010
1654|hasMember|2012-02-20|600343597383701|226388279066664
1661|hasMember|2012-03-30|600343597383701|228587302322180
1669|hasMember|2011-03-04|600412316860438|213194139533343
1678|hasMember|2011-08-21|600412316860438|219791209300010
1687|hasMember|2012-02-20|600412316860438|226388279066664
1691|hasMember|2011-05-28|600549755813911|213194139533343
1698|hasMember|2011-08-21|600549755813911|219791209300010
1705|hasMember|2012-02-20|600549755813911|226388279066664
1712|hasMember|2012-03-30|600549755813911|228587302322180
1720|hasMember|2011-10-18|600687194767384|213194139533343
1731|hasMember|2011-10-18|600687194767384|219791209300010
1737|hasMember|2012-03-30|600687194767384|228587302322180
1747|hasMember|2011-02-28|600343597383706|213194139533343
1755|hasMember|2011-08-21|600343597383706|219791209300010
1763|hasMember|2012-03-30|600343597383706|228587302322180
1769|hasMember|2011-04-16|600481036337179|213194139533343
1777|hasMember|2011-08-21|600481036337179|219791209300010
1786|hasMember|2012-03-30|600481036337179|228587302322180
1793|hasMember|2012-02-23|600824633720860|219791209300010
1800|hasMember|2012-02-23|600824633720860|226388279066664
1805|hasMember|2011-07-30|600618475290653|213194139533343
1811|hasMember|2012-02-20|600618475290653|226388279066664
1819|hasMember|2012-03-30|600618475290653|228587302322180
1828|hasMember|2011-02-28|600068719476766|213194139533343
1838|hasMember|2011-08-21|600068719476766|219791209300010
1851|hasMember|2012-03-30|600068719476766|228587302322180
1859|hasMember|2011-02-28|600137438953503|213194139533343
1866|hasMember|2011-08-21|600137438953503|219791209300010
1874|hasMember|2012-02-20|600137438953503|226388279066664
1880|hasMember|2012-03-30|600137438953503|228587302322180
1887|hasMember|2011-08-21|600343597383712|219791209300010
1893|hasMember|2012-02-20|600343597383712|226388279066664
1899|hasMember|2011-02-28|600137438953505|213194139533343
1908|hasMember|2011-08-21|600137438953505|219791209300010
1919|hasMember|2012-02-20|600137438953505|226388279066664
1927|hasMember|2012-03-30|600137438953505|228587302322180
1930|hasMember|2011-08-21|600549755813922|219791209300010
1942|hasMember|2012-02-20|600549755813922|226388279066664
1948|hasMember|2012-03-30|600549755813922|228587302322180
1960|hasMember|2012-01-20|600824633720867|213194139533343
1967|hasMember|2012-01-20|600824633720867|219791209300010
1976|hasMember|2012-02-20|600824633720867|226388279066664
1987|hasMember|2012-03-30|600824633720867|228587302322180
1992|hasMember|2012-03-17|600893353197604|219791209300010
2003|hasMember|2012-03-17|600893353197604|226388279066664
2015|hasMember|2012-03-30|600893353197604|228587302322180
2025|hasMember|2011-08-21|600481036337189|219791209300010
2035|hasMember|2012-03-30|600481036337189|228587302322180
2044|hasMember|2011-12-11|600755914244134|213194139533343
2054|hasMember|2011-12-11|600755914244134|219791209300010
2069|hasMember|2012-02-20|600755914244134|226388279066664
2078|hasMember|2012-03-30|600755914244134|228587302322180
2089|hasMember|2012-08-03|601030792151079|213194139533343
2102|hasMember|2012-08-03|601030792151079|228587302322180
2115|hasMember|2012-04-22|600893353197608|213194139533343
2125|hasMember|2012-04-22|600893353197608|219791209300010
2133|hasMember|2012-04-22|600893353197608|228587302322180
2142|hasMember|2012-02-20|600618475290665|226388279066664
2153|hasMember|2012-03-30|600618475290665|228587302322180
2165|hasMember|2012-08-29|601030792151082|213194139533343
2183|hasMember|2012-08-29|601030792151082|226388279066664
2191|hasMember|2012-08-29|601030792151082|228587302322180
2203|hasMember|2012-09-08|601030792151083|213194139533343
2215|hasMember|2012-09-08|601030792151083|219791209300010
2228|hasMember|2012-09-08|601030792151083|226388279066664
2242|hasMember|2012-09-08|601030792151083|228587302322180
2255|hasMember|2011-08-09|600618475290668|213194139533343
2271|hasMember|2011-08-21|600618475290668|219791209300010
2284|hasMember|2012-02-20|600618475290668|226388279066664
2302|hasMember|2012-03-30|600618475290668|228587302322180
2313|hasMember|2011-03-13|600481036337197|213194139533343
2321|hasMember|2011-08-21|600481036337197|219791209300010
2335|hasMember|2012-02-20|600481036337197|226388279066664
