REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
2311|likes|2011-03-11|213194139533343|700412316860610
2341|likes|2011-10-19|213194139533343|700687194767572
2362|likes|2011-04-16|213194139533343|700481036337391
2378|likes|2012-03-22|219791209300010|700893353197875
2407|likes|2012-03-23|226388279066664|700893353197875
2438|likes|2012-03-23|219791209300010|700893353197879
2470|likes|2012-03-18|226388279066664|700893353197879
2489|likes|2012-03-23|219791209300010|700893353197882
2773|likes|2012-03-22|226388279066664|700893353197882
2791|likes|2012-04-28|219791209300010|700893353197916
2815|likes|2012-04-22|213194139533343|700893353197918
2838|likes|2012-04-24|219791209300010|700893353197918
2871|likes|2012-04-27|228587302322180|700893353197918
2893|likes|2012-04-27|219791209300010|700893353197927
2911|likes|2011-08-10|213194139533343|700618475291032
2935|likes|2011-08-13|213194139533343|700618475291034
2951|likes|2012-08-03|213194139533343|701030792151609
2967|likes|2012-07-02|200000000000016|700962072674876
2990|likes|2012-07-01|200000000000027|700962072674876
3007|likes|2012-07-01|204398046511148|700962072674876
3025|likes|2012-07-03|226388279066641|700962072674876
3041|likes|2012-07-04|230786325577731|700962072674876
3059|likes|2012-08-16|200000000000027|701030792151643
3085|likes|2012-08-15|200000000000047|701030792151643
3104|likes|2012-08-15|204398046511148|701030792151643
3126|likes|2012-08-20|210995116277782|701030792151643
3144|likes|2012-08-15|219791209300009|701030792151643
3173|likes|2012-08-18|224189255811081|701030792151643
3194|likes|2012-08-01|210995116277782|701030792151675
3216|likes|2012-07-28|219791209300009|701030792151689
3238|likes|2012-06-02|200000000000016|700962072674956
3258|likes|2012-06-02|200000000000047|700962072674956
3278|likes|2012-06-04|210995116277782|700962072674956
3300|likes|2012-06-01|213194139533343|700962072674956
3319|likes|2012-06-01|219791209300009|700962072674956
3341|likes|2012-05-29|226388279066641|700962072674956
3366|likes|2012-05-30|226388279066664|700962072674956
3387|likes|2010-12-28|210995116277761|700343597384482
3404|likes|2011-04-15|210995116277761|700481036337979
3425|likes|2011-04-10|210995116277761|700481036337981
3446|likes|2012-07-21|210995116277761|701030792151880
3471|likes|2011-04-28|210995116277761|700481036338011
3491|likes|2011-05-01|210995116277761|700481036338012
3510|likes|2011-12-30|210995116277761|700755914244984
3529|likes|2011-12-25|210995116277761|700755914244997
3550|likes|2012-07-24|228587302322180|701030792152051
3570|likes|2012-03-04|219791209300010|700824633721885
3596|likes|2012-03-06|224189255811081|700824633721885
3628|likes|2012-03-01|219791209300010|700824633721886
3645|likes|2012-03-08|224189255811081|700824633721886
3668|likes|2012-03-02|219791209300010|700824633721888
3689|likes|2011-11-20|219791209300010|700755914245186
3710|likes|2012-08-21|224189255811081|701030792152236
3730|likes|2012-05-13|219791209300010|700962072675504
3751|likes|2012-05-17|224189255811081|700962072675504
3771|likes|2011-09-08|219791209300010|700618475291854
3798|likes|2012-01-05|206597069766699|700755914245658
3826|likes|2012-08-07|226388279066664|701030792152642
