REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
1790|isLocatedIn|2012-07-29|701030792151040|500000000000110
1813|isLocatedIn|2012-07-29|701030792151041|500000000000001
1841|isLocatedIn|2012-07-29|701030792151042|500000000000001
1852|isLocatedIn|2012-07-29|701030792151043|500000000000001
1918|isLocatedIn|2012-07-29|701030792151044|500000000000001
1941|isLocatedIn|2012-07-29|701030792151045|500000000000001
1957|isLocatedIn|2012-07-29|701030792151046|500000000000001
1966|isLocatedIn|2012-07-29|701030792151047|500000000000001
2000|isLocatedIn|2012-07-29|701030792151048|500000000000001
2031|isLocatedIn|2012-07-29|701030792151049|500000000000001
2048|isLocatedIn|2012-07-29|701030792151050|500000000000001
2060|isLocatedIn|2012-07-29|701030792151051|500000000000001
2093|isLocatedIn|2012-07-29|701030792151052|500000000000001
2114|isLocatedIn|2012-07-29|701030792151053|500000000000001
2126|isLocatedIn|2012-07-29|701030792151054|500000000000001
2149|isLocatedIn|2012-07-29|701030792151055|500000000000001
2164|isLocatedIn|2012-07-29|701030792151056|500000000000001
2185|isLocatedIn|2012-07-29|701030792151057|500000000000001
2195|isLocatedIn|2012-07-29|701030792151058|500000000000023
2216|isLocatedIn|2012-06-05|700962072674323|500000000000057
2248|isLocatedIn|2012-06-05|700962072674324|500000000000001
2261|isLocatedIn|2012-06-05|700962072674325|500000000000001
2286|isLocatedIn|2012-06-05|700962072674326|500000000000001
2304|isLocatedIn|2012-06-05|700962072674327|500000000000001
2331|isLocatedIn|2012-06-05|700962072674328|500000000000001
2344|isLocatedIn|2012-06-05|700962072674329|500000000000001
2372|isLocatedIn|2012-06-05|700962072674330|500000000000001
2401|isLocatedIn|2012-06-05|700962072674331|500000000000001
2434|isLocatedIn|2012-06-05|700962072674332|500000000000001
2454|isLocatedIn|2012-06-05|700962072674333|500000000000001
2486|isLocatedIn|2012-06-05|700962072674334|500000000000001
2522|isLocatedIn|2012-06-05|700962072674335|500000000000001
2537|isLocatedIn|2012-06-05|700962072674336|500000000000101
2560|isLocatedIn|2012-06-05|700962072674337|500000000000001
2589|isLocatedIn|2012-06-05|700962072674338|500000000000001
2613|isLocatedIn|2011-10-06|700687194767395|500000000000001
2631|isLocatedIn|2011-10-06|700687194767396|500000000000001
2663|isLocatedIn|2011-10-06|700687194767397|500000000000001
2683|isLocatedIn|2011-10-06|700687194767398|500000000000001
2699|isLocatedIn|2011-10-06|700687194767399|500000000000001
2725|isLocatedIn|2011-10-06|700687194767400|500000000000001
2747|isLocatedIn|2011-10-06|700687194767401|500000000000001
2776|isLocatedIn|2012-03-05|700824633720875|500000000000001
2792|isLocatedIn|2012-03-05|700824633720876|500000000000001
2824|isLocatedIn|2012-01-27|700824633720893|500000000000001
2850|isLocatedIn|2012-01-27|700824633720894|500000000000001
2867|isLocatedIn|2012-01-27|700824633720895|500000000000001
2886|isLocatedIn|2012-01-27|700824633720896|500000000000001
2910|isLocatedIn|2012-01-27|700824633720897|500000000000001
2940|isLocatedIn|2012-01-27|700824633720898|500000000000001
2960|isLocatedIn|2012-01-27|700824633720899|500000000000001
2985|isLocatedIn|2012-01-27|700824633720900|500000000000001
3005|isLocatedIn|2012-01-27|700824633720901|500000000000001
3024|isLocatedIn|2012-01-27|700824633720902|500000000000001
3045|isLocatedIn|2012-01-27|700824633720903|500000000000001
3068|isLocatedIn|2012-01-27|700824633720904|500000000000001
3087|isLocatedIn|2012-01-27|700824633720905|500000000000001
3108|isLocatedIn|2012-01-27|700824633720906|500000000000001
3147|isLocatedIn|2012-01-27|700824633720907|500000000000001
3164|isLocatedIn|2012-01-27|700824633720908|500000000000001
3184|isLocatedIn|2012-01-27|700824633720909|500000000000001
3201|isLocatedIn|2012-01-27|700824633720910|500000000000001
3227|isLocatedIn|2012-01-27|700824633720911|500000000000001
3251|isLocatedIn|2012-01-27|700824633720912|500000000000001
3269|isLocatedIn|2012-04-12|700893353197669|500000000000001
3293|isLocatedIn|2012-04-12|700893353197670|500000000000001
3324|isLocatedIn|2012-04-12|700893353197671|500000000000001
3356|isLocatedIn|2012-04-12|700893353197672|500000000000001
3368|isLocatedIn|2012-04-12|700893353197673|500000000000001
3395|isLocatedIn|2012-04-12|700893353197674|500000000000001
3415|isLocatedIn|2012-05-13|700962072674411|500000000000001
3436|isLocatedIn|2012-05-13|700962072674412|500000000000085
3459|isLocatedIn|2012-05-13|700962072674413|500000000000001
3474|isLocatedIn|2012-05-13|700962072674414|500000000000001
3502|isLocatedIn|2012-05-13|700962072674415|500000000000001
3521|isLocatedIn|2012-05-13|700962072674416|500000000000001
3537|isLocatedIn|2012-05-13|700962072674417|500000000000001
3566|isLocatedIn|2012-05-13|700962072674418|500000000000007
3590|isLocatedIn|2012-05-13|700962072674419|500000000000001
3607|isLocatedIn|2012-05-13|700962072674420|500000000000001
3621|isLocatedIn|2012-05-13|700962072674421|500000000000001
3644|isLocatedIn|2012-05-13|700962072674422|500000000000001
3663|isLocatedIn|2012-05-13|700962072674423|500000000000001
3682|isLocatedIn|2012-05-13|700962072674424|500000000000001
3703|isLocatedIn|2012-05-13|700962072674425|500000000000001
3722|isLocatedIn|2012-05-13|700962072674426|500000000000001
3735|isLocatedIn|2012-04-05|700893353197711|500000000000001
3753|isLocatedIn|2012-04-05|700893353197712|500000000000001
3776|isLocatedIn|2012-04-05|700893353197713|500000000000001
3800|isLocatedIn|2012-04-05|700893353197714|500000000000001
3820|isLocatedIn|2012-04-05|700893353197715|500000000000001
3841|isLocatedIn|2012-04-05|700893353197716|500000000000001
3869|isLocatedIn|2012-04-05|700893353197717|500000000000001
3888|isLocatedIn|2012-04-05|700893353197718|500000000000001
3910|isLocatedIn|2012-04-05|700893353197719|500000000000001
3932|isLocatedIn|2012-04-05|700893353197720|500000000000001
3951|isLocatedIn|2012-04-05|700893353197721|500000000000001
3968|isLocatedIn|2012-04-05|700893353197722|500000000000066
3987|isLocatedIn|2012-04-05|700893353197723|500000000000001
4020|isLocatedIn|2012-04-05|700893353197724|500000000000004
4039|isLocatedIn|2012-04-05|700893353197725|500000000000001
4062|isLocatedIn|2012-04-05|700893353197726|500000000000001
4084|isLocatedIn|2012-04-05|700893353197727|500000000000001
4110|isLocatedIn|2012-04-05|700893353197728|500000000000001
4128|isLocatedIn|2012-04-05|700893353197729|500000000000001
4151|isLocatedIn|2011-10-13|700687194767522|500000000000092
4172|isLocatedIn|2010-07-12|700206158430371|500000000000092
4188|isLocatedIn|2010-07-12|700206158430372|500000000000092
4211|isLocatedIn|2010-07-12|700206158430373|500000000000092
4229|isLocatedIn|2010-07-12|700206158430374|500000000000092
4254|isLocatedIn|2010-07-12|700206158430375|500000000000092
4270|isLocatedIn|2010-07-12|700206158430376|500000000000092
4289|isLocatedIn|2010-07-12|700206158430377|500000000000092
4307|isLocatedIn|2010-07-12|700206158430378|500000000000092
4330|isLocatedIn|2010-07-12|700206158430379|500000000000092
4346|isLocatedIn|2010-07-12|700206158430380|500000000000092
4370|isLocatedIn|2010-07-12|700206158430381|500000000000092
4393|isLocatedIn|2010-07-12|700206158430382|500000000000092
4409|isLocatedIn|2010-07-12|700206158430383|500000000000092
4422|isLocatedIn|2010-07-12|700206158430384|500000000000092
4441|isLocatedIn|2010-07-12|700206158430385|500000000000092
4465|isLocatedIn|2010-07-12|700206158430386|500000000000082
4481|isLocatedIn|2010-12-01|700343597383859|500000000000092
4499|isLocatedIn|2010-12-01|700343597383860|500000000000092
4514|isLocatedIn|2010-12-01|700343597383861|500000000000092
4533|isLocatedIn|2010-12-01|700343597383862|500000000000092
4553|isLocatedIn|2010-12-01|700343597383863|500000000000092
4576|isLocatedIn|2010-12-01|700343597383864|500000000000092
4596|isLocatedIn|2010-12-01|700343597383865|500000000000092
4615|isLocatedIn|2010-12-01|700343597383866|500000000000092
4634|isLocatedIn|2011-03-04|700412316860603|500000000000092
4657|isLocatedIn|2011-03-04|700412316860604|500000000000092
4678|isLocatedIn|2011-03-04|700412316860605|500000000000092
4699|isLocatedIn|2011-03-04|700412316860606|500000000000092
4725|isLocatedIn|2011-03-04|700412316860607|500000000000092
4743|isLocatedIn|2011-03-04|700412316860608|500000000000092
4766|isLocatedIn|2011-03-04|700412316860609|500000000000092
4790|isLocatedIn|2011-03-04|700412316860610|500000000000092
4806|isLocatedIn|2011-03-04|700412316860611|500000000000092
4828|isLocatedIn|2011-03-04|700412316860612|500000000000092
4845|isLocatedIn|2011-03-04|700412316860613|500000000000092
4860|isLocatedIn|2011-03-04|700412316860614|500000000000092
4878|isLocatedIn|2011-03-04|700412316860615|500000000000092
4897|isLocatedIn|2011-03-04|700412316860616|500000000000092
4926|isLocatedIn|2011-03-04|700412316860617|500000000000092
4944|isLocatedIn|2011-03-04|700412316860618|500000000000092
4962|isLocatedIn|2011-03-04|700412316860619|500000000000092
4978|isLocatedIn|2011-03-04|700412316860620|500000000000092
4997|isLocatedIn|2011-03-04|700412316860621|500000000000092
5024|isLocatedIn|2011-10-18|700687194767566|500000000000092
5045|isLocatedIn|2011-10-18|700687194767567|500000000000092
5065|isLocatedIn|2011-10-18|700687194767568|500000000000092
5090|isLocatedIn|2011-10-18|700687194767569|500000000000092
5112|isLocatedIn|2011-10-18|700687194767570|500000000000092
5130|isLocatedIn|2011-10-18|700687194767571|500000000000092
5153|isLocatedIn|2011-10-18|700687194767572|500000000000092
5175|isLocatedIn|2011-10-18|700687194767573|500000000000092
5194|isLocatedIn|2011-10-18|700687194767574|500000000000092
5211|isLocatedIn|2011-10-18|700687194767575|500000000000092
5229|isLocatedIn|2011-10-18|700687194767576|500000000000092
5246|isLocatedIn|2011-10-18|700687194767577|500000000000092
5267|isLocatedIn|2011-10-18|700687194767578|500000000000092
5289|isLocatedIn|2011-10-18|700687194767579|500000000000092
5311|isLocatedIn|2011-10-18|700687194767580|500000000000092
5330|isLocatedIn|2010-11-29|700343597383909|500000000000092
5349|isLocatedIn|2010-11-29|700343597383910|500000000000092
5370|isLocatedIn|2011-04-16|700481036337383|500000000000092
5397|isLocatedIn|2011-04-16|700481036337384|500000000000092
5413|isLocatedIn|2011-04-16|700481036337385|500000000000092
5437|isLocatedIn|2011-04-16|700481036337386|500000000000092
5463|isLocatedIn|2011-04-16|700481036337387|500000000000092
5477|isLocatedIn|2011-04-16|700481036337388|500000000000072
5496|isLocatedIn|2011-04-16|700481036337389|500000000000092
5509|isLocatedIn|2011-04-16|700481036337390|500000000000092
5532|isLocatedIn|2011-04-16|700481036337391|500000000000092
5548|isLocatedIn|2011-04-16|700481036337392|500000000000092
5567|isLocatedIn|2011-04-16|700481036337393|500000000000092
5582|isLocatedIn|2011-04-16|700481036337394|500000000000092
5606|isLocatedIn|2011-04-16|700481036337395|500000000000092
5637|isLocatedIn|2011-04-16|700481036337396|500000000000092
5656|isLocatedIn|2011-04-16|700481036337397|500000000000092
5683|isLocatedIn|2011-04-16|700481036337398|500000000000092
5700|isLocatedIn|2011-04-16|700481036337399|500000000000092
5719|isLocatedIn|2011-04-16|700481036337400|500000000000092
5741|isLocatedIn|2011-04-16|700481036337401|500000000000092
5762|isLocatedIn|2012-02-23|700824633721082|500000000000092
5784|isLocatedIn|2012-02-23|700824633721083|500000000000092
5805|isLocatedIn|2012-02-23|700824633721084|500000000000092
5829|isLocatedIn|2012-02-23|700824633721085|500000000000092
