REL_ID:IGNORE|:TYPE|creationDate:Date|:START_ID|:END_ID
2592|replyOf|2012-08-31|801030792151558|701030792151557
2638|replyOf|2012-08-31|801030792151559|701030792151557
2654|replyOf|2012-08-31|801030792151560|701030792151557
2673|replyOf|2012-09-01|801030792151561|701030792151557
2704|replyOf|2012-08-31|801030792151562|701030792151557
2722|replyOf|2012-08-31|801030792151563|701030792151557
2744|replyOf|2012-08-31|801030792151564|701030792151557
2778|replyOf|2012-09-01|801030792151567|701030792151557
2800|replyOf|2012-09-01|801030792151570|701030792151557
2811|replyOf|2012-09-01|801030792151571|701030792151557
2827|replyOf|2012-09-01|801030792151572|701030792151557
2842|replyOf|2012-08-31|801030792151573|701030792151557
2872|replyOf|2012-08-24|801030792151575|701030792151574
2891|replyOf|2012-08-23|801030792151576|701030792151574
2905|replyOf|2012-08-24|801030792151578|701030792151574
2928|replyOf|2012-08-24|801030792151581|701030792151574
2949|replyOf|2012-08-23|801030792151585|701030792151574
2970|replyOf|2012-08-24|801030792151586|701030792151574
2984|replyOf|2012-07-02|800962072674856|700962072674855
3003|replyOf|2012-07-02|800962072674857|700962072674855
3022|replyOf|2012-07-02|800962072674858|700962072674855
3042|replyOf|2012-07-02|800962072674859|700962072674855
3056|replyOf|2012-07-02|800962072674860|700962072674855
3069|replyOf|2012-07-17|801030792152545|701030792152544
3086|replyOf|2012-07-17|801030792152546|701030792152544
3101|replyOf|2012-07-17|801030792152547|701030792152544
3121|replyOf|2012-07-17|801030792152548|701030792152544
3145|replyOf|2012-07-17|801030792152550|701030792152544
3170|replyOf|2011-10-17|800687194768872|700687194768871
3193|replyOf|2011-10-17|800687194768873|700687194768871
3208|replyOf|2011-10-16|800687194768874|700687194768871
3224|replyOf|2011-10-16|800687194768875|700687194768871
3240|replyOf|2011-10-17|800687194768876|700687194768871
3261|replyOf|2011-10-17|800687194768878|700687194768871
3284|replyOf|2011-10-16|800687194768880|700687194768871
3305|replyOf|2012-07-08|800962072675837|700962072675836
3325|replyOf|2012-07-08|800962072675838|700962072675836
3346|replyOf|2012-07-08|800962072675839|700962072675836
3363|replyOf|2012-07-08|800962072675842|700962072675836
3379|replyOf|2012-07-08|800962072675843|700962072675836
3397|replyOf|2012-08-28|801030792152582|701030792152581
3418|replyOf|2012-08-29|801030792152583|701030792152581
3434|replyOf|2012-08-28|801030792152585|701030792152581
3452|replyOf|2012-08-28|801030792152588|701030792152581
3469|replyOf|2012-06-13|800962072675857|700962072675856
3492|replyOf|2012-06-13|800962072675858|700962072675856
3507|replyOf|2012-06-12|800962072675860|700962072675856
3524|replyOf|2012-08-24|801030792152798|701030792152797
3542|replyOf|2012-08-24|801030792152799|701030792152797
3563|replyOf|2012-08-25|801030792152800|701030792152797
3581|replyOf|2012-08-24|801030792152801|701030792152797
3603|replyOf|2012-08-24|801030792152802|701030792152797
3633|replyOf|2012-08-24|801030792152803|701030792152797
3659|replyOf|2012-08-24|801030792152804|701030792152797
3677|replyOf|2012-08-24|801030792152805|701030792152797
3696|replyOf|2012-08-25|801030792152806|701030792152797
3720|replyOf|2012-08-24|801030792152808|701030792152797
3741|replyOf|2012-08-24|801030792152809|701030792152797
3759|replyOf|2012-08-24|801030792152811|701030792152797
3786|replyOf|2011-08-18|800618475292938|700618475292937
3803|replyOf|2011-08-18|800618475292939|700618475292937
3825|replyOf|2011-08-19|800618475292941|700618475292937
3843|replyOf|2011-11-13|800755914246417|700755914246416
3870|replyOf|2011-11-13|800755914246418|700755914246416
3887|replyOf|2011-11-13|800755914246419|700755914246416
3909|replyOf|2011-11-13|800755914246420|700755914246416
3926|replyOf|2011-11-13|800755914246421|700755914246416
3940|replyOf|2012-07-17|801030792153368|701030792153367
3956|replyOf|2012-07-17|801030792153369|701030792153367
